N,P,K,temperature,humidity,ph,rainfall,label,label_encoded
0.07857142857142857,0.4,0.07999999999999999,0.2558311749260109,0.10225934767487693,0.3152786228101996,0.4136052145269932,kidneybeans,9
0.15714285714285714,0.5357142857142857,0.07500000000000001,0.386103012030033,0.05378632553544077,0.33665544049960305,0.28707625169418777,kidneybeans,9
0.08571428571428572,0.4,0.07,0.2768721686759254,0.11527611080009037,0.33450409042981855,0.17352781157455535,kidneybeans,9
0.03571428571428571,0.4928571428571429,0.07999999999999999,0.1851756447101916,0.08282292784279296,0.32454772439460344,0.16798799454339533,kidneybeans,9
0.19285714285714284,0.45714285714285713,0.08499999999999999,0.23483692007286533,0.12423740247872855,0.3775183534601704,0.1758065202882132,kidneybeans,9
0.22142857142857142,0.5,0.065,0.16210103649721525,0.08375461864829614,0.3607051207800692,0.24672885676588263,kidneybeans,9
0.2571428571428571,0.45,0.07500000000000001,0.20942517899055518,0.11098400773622868,0.366960035902409,0.2213874343053991,kidneybeans,9
0.03571428571428571,0.42857142857142855,0.055,0.33616678321408894,0.04931171454037189,0.36732002348785864,0.3193476769184409,kidneybeans,9
0.22857142857142856,0.5285714285714286,0.049999999999999996,0.4128447960562565,0.07568669027903352,0.3423531025244877,0.22055361447831884,kidneybeans,9
0.07857142857142857,0.5214285714285715,0.08499999999999999,0.41250220762161277,0.09898938657157297,0.37879724929239234,0.3321385233674788,kidneybeans,9
0.0,0.35714285714285715,0.08499999999999999,0.3854442159254476,0.07374105674939452,0.37510109405725556,0.44421676725689196,kidneybeans,9
0.09999999999999999,0.38571428571428573,0.049999999999999996,0.33686772586523145,0.10095685638482893,0.35368871976333016,0.4535445252114161,kidneybeans,9
0.20714285714285713,0.45,0.09,0.42041188003060864,0.05857225484269685,0.3611984044604597,0.34676329691894575,kidneybeans,9
0.22857142857142856,0.45,0.07,0.4342098983383978,0.04578903667869216,0.31250016624319443,0.46536148906682806,kidneybeans,9
0.12142857142857143,0.42142857142857143,0.060000000000000005,0.3270881824183736,0.12459688242463418,0.3355883703773017,0.37507099317546266,kidneybeans,9
0.09285714285714286,0.45714285714285713,0.07,0.21677414474678475,0.06718398971976944,0.36687830458968484,0.3412551462661418,kidneybeans,9
0.09999999999999999,0.44285714285714284,0.08499999999999999,0.4103693826504769,0.12244915341294538,0.32967750635412263,0.23147273230356735,kidneybeans,9
0.06428571428571428,0.45714285714285713,0.07500000000000001,0.27611311556586665,0.11321924694732688,0.3245254837299997,0.39207514282253275,kidneybeans,9
0.14285714285714285,0.48571428571428577,0.08499999999999999,0.17902659530795662,0.09418522406256946,0.38435927693171645,0.3958299533773001,kidneybeans,9
0.2857142857142857,0.5214285714285715,0.07500000000000001,0.2725383098570277,0.0767107947042622,0.33660498156898244,0.21534727689207117,kidneybeans,9
0.19285714285714284,0.47857142857142854,0.09,0.29461387812457956,0.08797881282872405,0.382123304877085,0.15741089102856962,kidneybeans,9
0.09999999999999999,0.44285714285714284,0.049999999999999996,0.28376778213438364,0.12150426254489066,0.33984422477089105,0.4278114779966422,kidneybeans,9
0.049999999999999996,0.36428571428571427,0.065,0.24663125647605116,0.11749213668531555,0.34113585554717085,0.20093588158877584,kidneybeans,9
0.19285714285714284,0.42857142857142855,0.065,0.2999916978566087,0.10458232211031171,0.3250652113112673,0.19095676987446258,kidneybeans,9
0.21428571428571427,0.4142857142857143,0.055,0.40381351102303503,0.08920921296800294,0.31431506108153817,0.28879805079610016,kidneybeans,9
0.2642857142857143,0.4642857142857143,0.1,0.2887464247458242,0.12408256794741995,0.3599579535721903,0.2293965779744307,kidneybeans,9
0.19285714285714284,0.4142857142857143,0.07,0.3244731770126174,0.08085570125243649,0.31995977301608935,0.4058941663233859,kidneybeans,9
0.15714285714285714,0.39285714285714285,0.095,0.26055347944013557,0.0698713869503661,0.33060661841844796,0.3019441424706503,kidneybeans,9
0.02142857142857143,0.47857142857142854,0.095,0.7872307309948037,0.5094362757881338,0.39295839542638455,0.3680370941678361,pigeonpeas,18
0.2857142857142857,0.38571428571428573,0.09,0.798487439829938,0.5654639896995184,0.27437628330881914,0.5155954034461868,pigeonpeas,18
0.2357142857142857,0.48571428571428577,0.09,0.571061188164399,0.5264770922606005,0.38583356403555114,0.29861417721338374,pigeonpeas,18
0.19285714285714284,0.37142857142857144,0.095,0.514620542539642,0.33946124088646423,0.40232881516200425,0.4387267999017713,pigeonpeas,18
0.07142857142857142,0.5285714285714286,0.065,0.32834280031724633,0.48075099525235676,0.3296838963755091,0.5906667241926093,pigeonpeas,18
0.21428571428571427,0.5,0.1,0.6036579855283359,0.32773217141675237,0.45741596393765893,0.4637658266455458,pigeonpeas,18
0.2857142857142857,0.4642857142857143,0.07500000000000001,0.647280462648379,0.3589879231279667,0.3294908591013104,0.45563283885071193,pigeonpeas,18
0.2714285714285714,0.35714285714285715,0.07,0.6882890072972692,0.27966326138353576,0.36699017770637976,0.6417077459121845,pigeonpeas,18
0.25,0.37857142857142856,0.07500000000000001,0.5755163138424646,0.5741621290158734,0.3509846697001584,0.2509187990267337,pigeonpeas,18
0.2714285714285714,0.4,0.07999999999999999,0.6019049303939128,0.6197665677962275,0.18533493681057922,0.3864411364315203,pigeonpeas,18
0.2357142857142857,0.37857142857142856,0.095,0.7558988177791357,0.6357632597408187,0.2744415279309306,0.31766625628404793,pigeonpeas,18
0.11428571428571428,0.36428571428571427,0.060000000000000005,0.7066571647039568,0.3006699829656014,0.6128281770046111,0.561903963005929,pigeonpeas,18
0.22142857142857142,0.47857142857142854,0.060000000000000005,0.5549136860604038,0.41078672258486726,0.36207727235735565,0.2735810172443413,pigeonpeas,18
0.11428571428571428,0.5357142857142857,0.07500000000000001,0.6306135654384046,0.49479412740047213,0.5963245426490782,0.36574034999256433,pigeonpeas,18
0.19285714285714284,0.47857142857142854,0.060000000000000005,0.563486137086229,0.5013146121895091,0.44215045228810845,0.3611737534362538,pigeonpeas,18
0.2857142857142857,0.40714285714285714,0.07,0.5142236966457325,0.2318996948948956,0.18552653263653673,0.27413072768856805,pigeonpeas,18
0.12857142857142856,0.37857142857142856,0.055,0.34057252211635686,0.2862937360005828,0.2267235429433112,0.5754324708463392,pigeonpeas,18
0.02142857142857143,0.45,0.055,0.24679549537603457,0.2384369095698496,0.22706978210771667,0.31349471363217474,pigeonpeas,18
0.18571428571428572,0.44285714285714284,0.095,0.8010511543871375,0.2739248528870667,0.33249584449242464,0.507528695788663,pigeonpeas,18
0.11428571428571428,0.4642857142857143,0.07500000000000001,0.43944759999980193,0.30173911990653546,0.3272989926569364,0.36412093895511466,pigeonpeas,18
0.17142857142857143,0.4142857142857143,0.07,0.27735689747875175,0.48656262865660227,0.18301116564438058,0.6264830887974048,pigeonpeas,18
0.06428571428571428,0.5071428571428571,0.1,0.5605937243200161,0.41838069538003253,0.3428684127283418,0.5712411598354467,pigeonpeas,18
0.11428571428571428,0.35714285714285715,0.07,0.2831551721216677,0.38418536127061476,0.45235433640044986,0.6187413812251704,pigeonpeas,18
0.19999999999999998,0.5,0.07999999999999999,0.43854216973688603,0.42331482979059687,0.3892105962530106,0.33796033725255625,pigeonpeas,18
0.11428571428571428,0.4714285714285714,0.095,0.2471562224058252,0.2817386164759622,0.22418999852526578,0.42909127958361326,pigeonpeas,18
0.17142857142857143,0.4642857142857143,0.07999999999999999,0.27139652831982236,0.36297180888411995,0.31296265201106643,0.40439741000499224,pigeonpeas,18
0.2714285714285714,0.47857142857142854,0.07999999999999999,0.5413194923549656,0.410435373049719,0.37281876985430495,0.5974143259872551,pigeonpeas,18
0.06428571428571428,0.4357142857142857,0.07999999999999999,0.5972820107545873,0.23184961734132004,0.3444822680697929,0.4917374572061206,pigeonpeas,18
0.24285714285714285,0.36428571428571427,0.060000000000000005,0.6951461688826459,0.2469681896947118,0.16226980860038143,0.4291700383066964,pigeonpeas,18
0.007142857142857143,0.5071428571428571,0.07,0.4210560902249458,0.3783011831661356,0.49216338196530773,0.5644949929308677,pigeonpeas,18
0.04285714285714286,0.45714285714285713,0.07,0.5012818676752528,0.32007596202280086,0.19379647281070878,0.2667739155451757,pigeonpeas,18
0.18571428571428572,0.48571428571428577,0.07999999999999999,0.6333312900741428,0.5099661172186319,0.22417351634452454,0.5086090893306788,pigeonpeas,18
0.19285714285714284,0.4,0.065,0.6920102941254966,0.6161619765448622,0.27393188414735525,0.3172197381827998,pigeonpeas,18
0.19285714285714284,0.4714285714285714,0.09,0.3993199129756288,0.3759643666063559,0.5605996423190427,0.4694107869169125,pigeonpeas,18
0.2571428571428571,0.4,0.07999999999999999,0.7285803940806992,0.2891453581495225,0.32848284963420804,0.5330848836415436,pigeonpeas,18
0.12142857142857143,0.48571428571428577,0.065,0.2819070057916336,0.23625664923287698,0.33086918002730503,0.6364818730557196,pigeonpeas,18
0.18571428571428572,0.47857142857142854,0.08499999999999999,0.5571755311205182,0.2720349735118364,0.18197941683571872,0.25690632891888293,pigeonpeas,18
0.12142857142857143,0.42142857142857143,0.055,0.6228122199170423,0.2098728117816081,0.5687173975012763,0.5766345379645037,pigeonpeas,18
0.09999999999999999,0.4928571428571429,0.07,0.24912692969126343,0.26326812098500096,0.4852332202666454,0.26194481838937594,pigeonpeas,18
0.2785714285714286,0.39285714285714285,0.049999999999999996,0.7450764754679191,0.19514776159772468,0.233163826381109,0.34740371055809244,pigeonpeas,18
0.04285714285714286,0.4357142857142857,0.049999999999999996,0.7402693018860969,0.1883073436230564,0.4418202454058835,0.4995663363258479,pigeonpeas,18
0.05714285714285714,0.38571428571428573,0.065,0.579076268674924,0.25036543068286066,0.4217604056812675,0.6024271974248401,pigeonpeas,18
0.014285714285714285,0.44285714285714284,0.065,0.7280192379954702,0.38812729265142243,0.3758611580980281,0.39085914570250324,pigeonpeas,18
0.007142857142857143,0.5071428571428571,0.060000000000000005,0.5472647943871303,0.44144161224553324,0.39002096651082374,0.45565201694323665,pigeonpeas,18
0.11428571428571428,0.48571428571428577,0.07,0.2496873039481769,0.23969261632273986,0.18340044624488072,0.513971873117424,pigeonpeas,18
0.16428571428571428,0.5,0.1,0.6257085067732588,0.38426228316646427,0.5555567151973049,0.25543952002078263,pigeonpeas,18
0.22857142857142856,0.4642857142857143,0.07500000000000001,0.3232650478967439,0.3731812158448411,0.4205207760561508,0.6299954895128905,pigeonpeas,18
0.19999999999999998,0.38571428571428573,0.08499999999999999,0.620688059813673,0.44959596173555294,0.5516138881857566,0.5416969220952382,pigeonpeas,18
0.03571428571428571,0.40714285714285714,0.09,0.5324278982384492,0.6088916889839329,0.1893322032586472,0.4496573728129658,pigeonpeas,18
0.2571428571428571,0.44285714285714284,0.1,0.7705688381395521,0.25978501356429035,0.45305707873027135,0.4161483254467031,pigeonpeas,18
0.007142857142857143,0.4357142857142857,0.09,0.283156068907262,0.4977644033620605,0.20198192847335827,0.5495168739282181,pigeonpeas,18
0.17142857142857143,0.48571428571428577,0.07500000000000001,0.2859539725319467,0.21064443777190645,0.17167726822171037,0.5611740149570037,pigeonpeas,18
0.12142857142857143,0.44285714285714284,0.065,0.6299914962536226,0.4924027061915365,0.3276279608796254,0.3915647498391067,pigeonpeas,18
0.03571428571428571,0.35714285714285715,0.065,0.6980001140322738,0.366895871722549,0.5936461521996512,0.3824788362464068,pigeonpeas,18
0.03571428571428571,0.36428571428571427,0.095,0.4395196559351337,0.35874573168016943,0.23612485732041755,0.6045708333692159,pigeonpeas,18
0.2642857142857143,0.5142857142857142,0.060000000000000005,0.7782308393983295,0.20633078387595538,0.32850067140229955,0.613814591335964,pigeonpeas,18
0.09285714285714286,0.48571428571428577,0.07500000000000001,0.6087506455612395,0.24766530315403684,0.29342283126269586,0.5115218001247513,pigeonpeas,18
0.04285714285714286,0.4142857142857143,0.09,0.4754386348921393,0.41632536470643855,0.3735176029030941,0.5034059857437808,pigeonpeas,18
0.11428571428571428,0.5142857142857142,0.08499999999999999,0.6378756520083153,0.2494232950578103,0.4773399416059596,0.2886146234171313,pigeonpeas,18
0.17857142857142858,0.42142857142857143,0.07500000000000001,0.6873795544207333,0.21232957351015053,0.2026369921305864,0.3047498131242773,pigeonpeas,18
0.24285714285714285,0.5,0.095,0.4007587515477085,0.43199367785642795,0.19521301116541412,0.6182570239160402,pigeonpeas,18
0.14285714285714285,0.5142857142857142,0.09,0.7385091294999875,0.2867326218655623,0.2605646980928663,0.45999475520089317,pigeonpeas,18
0.25,0.5357142857142857,0.1,0.5371171517922702,0.3578372360568717,0.21634553300312642,0.635544690092787,pigeonpeas,18
0.09999999999999999,0.5,0.095,0.43181058605715966,0.5025837689937632,0.4558714550242109,0.3526128748849568,pigeonpeas,18
0.2571428571428571,0.5357142857142857,0.07999999999999999,0.7021270776715802,0.39845231529664094,0.5538332069955554,0.2883290529899805,pigeonpeas,18
0.049999999999999996,0.5142857142857142,0.065,0.31333469980803114,0.539998781809067,0.49004664453728486,0.6138995846815355,pigeonpeas,18
0.20714285714285713,0.5214285714285715,0.1,0.29553538280142494,0.5257993576587046,0.38537663940578504,0.6307762202397341,pigeonpeas,18
0.21428571428571427,0.39285714285714285,0.07999999999999999,0.5604052332957974,0.5626449180070642,0.3037350186951653,0.5822102373066521,pigeonpeas,18
0.14285714285714285,0.4928571428571429,0.055,0.7732948575222054,0.342453192732875,0.1951278150272705,0.501825665940223,pigeonpeas,18
0.1357142857142857,0.37142857142857144,0.09,0.4058443362125856,0.3853062433293204,0.5968048635591436,0.4343966383082526,pigeonpeas,18
0.02142857142857143,0.39285714285714285,0.07,0.46743296959069,0.3086798347225623,0.2046604372680345,0.28944935760042306,pigeonpeas,18
0.03571428571428571,0.5142857142857142,0.07,0.6260221948885762,0.6116185686986323,0.42568516956884217,0.5594384873988768,pigeonpeas,18
0.03571428571428571,0.45,0.07500000000000001,0.2589973722646351,0.5491334122072339,0.23269170535051975,0.4298912555848651,pigeonpeas,18
0.2642857142857143,0.48571428571428577,0.07999999999999999,0.579011444354463,0.5740188086682944,0.31965226960459225,0.608264140526365,pigeonpeas,18
0.06428571428571428,0.38571428571428573,0.095,0.3096528653079637,0.29296969948248774,0.19324024081036795,0.4203958403901726,pigeonpeas,18
0.14285714285714285,0.47857142857142854,0.049999999999999996,0.7721251268109115,0.48709094460707303,0.5923117490244387,0.41188738203029535,pigeonpeas,18
0.22142857142857142,0.36428571428571427,0.09,0.6373935333595195,0.24656502959908372,0.33545265341443875,0.5545599790096607,pigeonpeas,18
0.0,0.4642857142857143,0.07999999999999999,0.7809277840949311,0.48728772033186263,0.1815899357792059,0.29242488812591555,pigeonpeas,18
0.15,0.4928571428571429,0.049999999999999996,0.5786525872369999,0.6164913565779037,0.4614235848951933,0.4779584435705815,pigeonpeas,18
0.09285714285714286,0.44285714285714284,0.065,0.6108625218704107,0.23911519909324824,0.2923657343324495,0.5653523013047815,pigeonpeas,18
0.19285714285714284,0.4928571428571429,0.07500000000000001,0.4361860454498015,0.5332081993316113,0.3662421710403494,0.25775805023899784,pigeonpeas,18
0.20714285714285713,0.47857142857142854,0.095,0.39101166169917007,0.2615425499354869,0.5377064094164463,0.5115230722693997,pigeonpeas,18
0.03571428571428571,0.45,0.07500000000000001,0.2683225151340389,0.21987946953311927,0.406963712747774,0.4855751870914241,pigeonpeas,18
0.2785714285714286,0.37142857142857144,0.07,0.5736868124146162,0.3694940092986646,0.45363027329042516,0.5216478157332087,pigeonpeas,18
0.15714285714285714,0.40714285714285714,0.055,0.7317677676194676,0.4673774215671417,0.20592754522921508,0.5772961961677985,pigeonpeas,18
0.12857142857142856,0.35714285714285715,0.09,0.3561052564565405,0.49055233181456714,0.5413350170402602,0.41895687270643034,pigeonpeas,18
0.2785714285714286,0.5142857142857142,0.07999999999999999,0.38577320048799296,0.5364219328999185,0.1708791561056776,0.501090884747565,pigeonpeas,18
0.09285714285714286,0.5,0.07500000000000001,0.6104056495629364,0.2453462884107373,0.5403740086764353,0.5701068770821105,pigeonpeas,18
0.19285714285714284,0.4714285714285714,0.095,0.6372662857513762,0.3956691196234636,0.5536599902956025,0.521626320763859,pigeonpeas,18
0.18571428571428572,0.42142857142857143,0.08499999999999999,0.4734865402892307,0.3070818335589139,0.25821537974868536,0.3196379321143625,pigeonpeas,18
0.16428571428571428,0.35714285714285715,0.055,0.32677009948925423,0.6466506361272712,0.24986811005189247,0.5927548970014331,pigeonpeas,18
0.02857142857142857,0.45714285714285713,0.07,0.2744772105130186,0.3901537688067208,0.2907477700315174,0.46291525370452424,pigeonpeas,18
0.14285714285714285,0.44285714285714284,0.07,0.2742879020148165,0.42330015569228574,0.33694443897523163,0.5763819779126393,pigeonpeas,18
0.049999999999999996,0.4928571428571429,0.060000000000000005,0.37017191269639377,0.5635222015414192,0.3363224830622974,0.27496360082591,pigeonpeas,18
0.12142857142857143,0.42142857142857143,0.065,0.79430613347881,0.5132755787707037,0.4003882905437429,0.37503854540354253,pigeonpeas,18
0.25,0.4714285714285714,0.060000000000000005,0.5905908866901857,0.6077155872779292,0.5329692509608033,0.6392303500115883,pigeonpeas,18
0.07857142857142857,0.47857142857142854,0.08499999999999999,0.5752777920440488,0.35655084262316306,0.5191005269169646,0.5467614201157905,pigeonpeas,18
0.14285714285714285,0.39285714285714285,0.08499999999999999,0.5833923385232671,0.33409952015189914,0.52436123433414,0.5989295005602937,pigeonpeas,18
0.07142857142857142,0.4714285714285714,0.065,0.28314648438126405,0.6076458444821675,0.41152997102229016,0.549308648889768,pigeonpeas,18
0.2357142857142857,0.4,0.095,0.29809595133138694,0.40456678057531914,0.16526255948766222,0.3673273764881018,pigeonpeas,18
0.02142857142857143,0.3142857142857143,0.065,0.5317186739104696,0.5885325305822,0.02925371494164919,0.04479145930962623,mothbeans,13
0.15714285714285714,0.38571428571428573,0.09,0.5142301398972486,0.43185944121338804,0.1348285587649234,0.05853275100020716,mothbeans,13
0.2571428571428571,0.37857142857142856,0.1,0.5539761194456128,0.525651603888441,0.7611393564951059,0.06005064978065647,mothbeans,13
0.02857142857142857,0.2714285714285714,0.065,0.5649464174186789,0.5463571982561368,0.8298014189615863,0.18957828823188116,mothbeans,13
0.20714285714285713,0.35,0.055,0.5278381397639504,0.47119053615101747,0.722865623593643,0.04253290702916149,mothbeans,13
0.22857142857142856,0.2714285714285714,0.08499999999999999,0.6531614949472653,0.4648614441032214,0.2746351766815005,0.1847156980330924,mothbeans,13
0.09999999999999999,0.35714285714285715,0.049999999999999996,0.5146342108709898,0.47850774461724344,0.7068915797168207,0.19125814744433922,mothbeans,13
0.03571428571428571,0.2142857142857143,0.07500000000000001,0.5619751403945696,0.45859015441495143,0.9602120696535357,0.16578144139997905,mothbeans,13
0.17857142857142858,0.37142857142857144,0.095,0.5241074169333413,0.5172636333790205,0.5396646097762703,0.060109041758917736,mothbeans,13
0.07857142857142857,0.34285714285714286,0.095,0.5499281020492388,0.48428308321554103,0.6048121598581817,0.14772142452023193,mothbeans,13
0.2857142857142857,0.3142857142857143,0.060000000000000005,0.6241362057708415,0.36902635430587505,0.49492308337633206,0.11983726775377329,mothbeans,13
0.2714285714285714,0.36428571428571427,0.1,0.46725945776725525,0.3631070665967233,0.6805915727717431,0.16965622410478903,mothbeans,13
0.19285714285714284,0.2714285714285714,0.09,0.644404216677785,0.4968998480261667,0.368655786156061,0.08885219697273558,mothbeans,13
0.17142857142857143,0.2357142857142857,0.08499999999999999,0.4297664917677417,0.5162928004848202,0.7305919839787169,0.05302003395526658,mothbeans,13
0.16428571428571428,0.2857142857142857,0.07999999999999999,0.6372940269924023,0.43793367427483376,0.8523028687515346,0.19483478758455425,mothbeans,13
0.20714285714285713,0.37142857142857144,0.07500000000000001,0.4633616414127601,0.4254938731964961,0.3689265980305444,0.11920734609258768,mothbeans,13
0.22142857142857142,0.2142857142857143,0.09,0.6027620477067759,0.3840798307624035,0.6535958870442129,0.17183160862653124,mothbeans,13
0.0,0.35714285714285715,0.1,0.5395590062869788,0.34306899216906495,0.15853275240747455,0.0918647953718654,mothbeans,13
0.049999999999999996,0.2857142857142857,0.08499999999999999,0.4602905027530438,0.3566361078227155,0.9986192889976195,0.19441461164350982,mothbeans,13
0.12142857142857143,0.37857142857142856,0.1,0.6273089357721988,0.3421434353634304,0.45889348135359476,0.045109442588488216,mothbeans,13
0.07857142857142857,0.2785714285714286,0.060000000000000005,0.4850668295066128,0.48217118986095964,0.7015895861366435,0.053507863346282075,mothbeans,13
0.15714285714285714,0.3142857142857143,0.08499999999999999,0.5413428548227401,0.551818653794684,0.03208336212704854,0.1884519981108111,mothbeans,13
0.06428571428571428,0.32857142857142857,0.07,0.505981986028643,0.4090817452240897,0.3088730619617205,0.10073980947640993,mothbeans,13
0.19999999999999998,0.30714285714285716,0.049999999999999996,0.45003963951247344,0.478237089907556,0.8940955750780502,0.07431703209038043,mothbeans,13
0.18571428571428572,0.32142857142857145,0.07,0.5141025970241564,0.4364150361017092,0.3888583258352728,0.04436134102465003,mothbeans,13
0.2571428571428571,0.36428571428571427,0.07500000000000001,0.45749917753636576,0.413032179257512,0.6115270562145789,0.0419003072897301,mothbeans,13
0.05714285714285714,0.39285714285714285,0.065,0.6299031134142139,0.37049954315973554,0.04722564184870737,0.11823027192838442,mothbeans,13
0.17142857142857143,0.2285714285714286,0.07999999999999999,0.6108237453247043,0.5129125116078275,0.35977376637652836,0.15281820199873453,mothbeans,13
0.15714285714285714,0.2714285714285714,0.095,0.45787921560672923,0.4545152027389088,0.15844940034023858,0.09334501693540193,mothbeans,13
0.2571428571428571,0.2714285714285714,0.095,0.5074515098768682,0.34290362941083596,0.0008789580943262543,0.07661690672586394,mothbeans,13
0.15714285714285714,0.2785714285714286,0.095,0.4247341046976056,0.4907776586414596,0.3927779240538186,0.1393362868422841,mothbeans,13
0.12142857142857143,0.2714285714285714,0.08499999999999999,0.5955979127587685,0.3691229667577569,0.31002854982554917,0.07488381585824225,mothbeans,13
0.05714285714285714,0.2857142857142857,0.049999999999999996,0.5372062603180674,0.5450700839027547,0.17209230594248714,0.048966755632477,mothbeans,13
0.049999999999999996,0.36428571428571427,0.09,0.48502688348595274,0.3003982978540571,0.31731874529696613,0.12679421810507274,mothbeans,13
0.2571428571428571,0.37142857142857144,0.055,0.5526052084464301,0.500259321222491,0.7446145304088765,0.13227160631715149,mothbeans,13
0.07857142857142857,0.2857142857142857,0.07,0.5551607289557261,0.35114630334287356,0.0502740490602509,0.08588127419036781,mothbeans,13
0.04285714285714286,0.22142857142857142,0.08499999999999999,0.42196421559740044,0.5311745865381605,0.8342920941223444,0.07916888209750081,mothbeans,13
0.12142857142857143,0.37142857142857144,0.07500000000000001,0.5494175559803103,0.36096033870682054,0.044915656426627426,0.16513406872363934,mothbeans,13
0.02857142857142857,0.3,0.07500000000000001,0.4743451244213271,0.5914086055565487,0.1070607432241868,0.18674835866718165,mothbeans,13
0.06428571428571428,0.3142857142857143,0.055,0.6200568115723653,0.3162198490132433,0.64643332358015,0.1251757911924002,mothbeans,13
0.17857142857142858,0.32857142857142857,0.095,0.46022801381792316,0.5530606889708933,0.9156504555576097,0.1611953767912608,mothbeans,13
0.2571428571428571,0.2785714285714286,0.07999999999999999,0.44897132666723677,0.4324801116401742,0.15728592736012548,0.06565689873707145,mothbeans,13
0.15,0.2357142857142857,0.07500000000000001,0.5077804706756348,0.5752177691273224,0.3560523961387726,0.1508593586626071,mothbeans,13
0.2642857142857143,0.37142857142857144,0.07500000000000001,0.6264670159898353,0.35652454596986416,0.5986519560808135,0.18174343829531792,mothbeans,13
0.22857142857142856,0.30714285714285716,0.065,0.4885317399184314,0.49162782288084306,0.3870342571407208,0.15789686041549336,mothbeans,13
0.20714285714285713,0.2785714285714286,0.07500000000000001,0.5950007533607939,0.5751514669148696,0.7955032690459878,0.04174853407422932,mothbeans,13
0.17857142857142858,0.32857142857142857,0.065,0.5277692286676672,0.47318540394485986,0.9260385287317665,0.10804111393583543,mothbeans,13
0.07142857142857142,0.2785714285714286,0.095,0.6232572643978203,0.3355364783593294,0.7044201864600588,0.1367519188453534,mothbeans,13
0.16428571428571428,0.2142857142857143,0.065,0.4895344353270969,0.3862089004364927,0.2969891068638276,0.060292545983901935,mothbeans,13
0.06428571428571428,0.39285714285714285,0.09,0.6522879645866277,0.5006277411556157,0.43096519074401407,0.15823286532440506,mothbeans,13
0.02142857142857143,0.37857142857142856,0.07999999999999999,0.45598509095939593,0.3799233618525345,0.8795710376497234,0.127156854846662,mothbeans,13
0.15714285714285714,0.2642857142857143,0.08499999999999999,0.4613642037380274,0.49820877906534944,0.6815980922706075,0.10151542917082121,mothbeans,13
0.08571428571428572,0.24285714285714288,0.07999999999999999,0.5638662800142653,0.5669536595003667,0.7276588301103184,0.180564916379511,mothbeans,13
0.2785714285714286,0.22142857142857142,0.08499999999999999,0.5742624358882475,0.5394668684927565,0.8657801095114244,0.04965742538009507,mothbeans,13
0.22857142857142856,0.2571428571428572,0.055,0.5532616418373297,0.5498642542084462,0.6527704531935166,0.1736580240399422,mothbeans,13
0.21428571428571427,0.2571428571428572,0.049999999999999996,0.44026122395395667,0.3489439091387746,0.370174056481571,0.11449596837409287,mothbeans,13
0.1357142857142857,0.22142857142857142,0.08499999999999999,0.458524413780161,0.5167243777641394,0.41369681561095617,0.13234112056158942,mothbeans,13
0.02857142857142857,0.29285714285714287,0.049999999999999996,0.6238567054155859,0.5616394169256742,0.0,0.15649662772202974,mothbeans,13
0.15,0.24285714285714288,0.07500000000000001,0.5064947445053578,0.4437771240340269,0.6038959254986742,0.14562505828794065,mothbeans,13
0.25,0.37142857142857144,0.1,0.5074997212367676,0.3266771885320737,0.7520048607345333,0.1829209512613844,mothbeans,13
0.15714285714285714,0.35714285714285715,0.095,0.5512362722172479,0.502174450400996,0.8018282853000003,0.15922109577684038,mothbeans,13
0.25,0.32857142857142857,0.060000000000000005,0.5581065790337962,0.41510151245424554,0.008408657134663655,0.07416621160020964,mothbeans,13
0.12142857142857143,0.36428571428571427,0.060000000000000005,0.5326687744332284,0.3634449638640881,0.38129140760295555,0.17766063159474227,mothbeans,13
0.19999999999999998,0.37142857142857144,0.060000000000000005,0.6079595523426087,0.5520566468769394,0.9192752246587201,0.14965059742661227,mothbeans,13
0.15714285714285714,0.22142857142857142,0.055,0.611043434031544,0.4259426921213776,0.7277185014643248,0.1594198392241154,mothbeans,13
0.07857142857142857,0.2571428571428572,0.07,0.5004740806992132,0.321452817577009,0.2530235397800562,0.08596049082804252,mothbeans,13
0.2714285714285714,0.2357142857142857,0.065,0.4841782100377154,0.5474492688417507,0.43378401237164355,0.05576732455811109,mothbeans,13
0.16428571428571428,0.2285714285714286,0.095,0.5574840280384035,0.3495786238507138,0.6978093280184212,0.04938762907954666,mothbeans,13
0.17857142857142858,0.2142857142857143,0.07500000000000001,0.5611709687803943,0.33941104586264426,0.8426218078224392,0.1856983356835462,mothbeans,13
0.2857142857142857,0.2857142857142857,0.07500000000000001,0.5752634987253242,0.5067224150894918,0.5246607011546123,0.0651404421036616,mothbeans,13
0.16428571428571428,0.37857142857142856,0.07,0.4206224244354489,0.5132062189489369,0.27041851027207264,0.14003387050386226,mothbeans,13
0.014285714285714285,0.36428571428571427,0.09,0.49436136641148215,0.5311497481723759,0.6291019795994512,0.06002273362436855,mothbeans,13
0.02142857142857143,0.36428571428571427,0.060000000000000005,0.5402786643989934,0.45783807561332635,0.8093725457823553,0.11469254432543632,mothbeans,13
0.18571428571428572,0.32857142857142857,0.1,0.5570846495197912,0.4475928420944839,0.6668009483499628,0.1257587370891859,mothbeans,13
0.2785714285714286,0.2642857142857143,0.07500000000000001,0.5744643204751241,0.5482197342446977,0.7077631455096962,0.07406942496000224,mothbeans,13
0.19285714285714284,0.38571428571428573,0.07500000000000001,0.5346422763390284,0.44738385529694724,0.13886461866115263,0.05676604296477972,mothbeans,13
